8,4,9,5,7,2,10,3,6,1,game_id,home_away
kotsm001,vazqr001,tramb001,nevip001,gantr001,lampt001,,klesr001,cruzd001,tomkb001,ARI200207280,away
finls001,spivj001,mccrq001,counc001,gonzl001,moelc001,,durae001,womat001,schic002,ARI200208060,home
jonea002,lockk001,shefg001,helmw001,jonec004,blanh001,,franm001,furcr001,millk004,ARI200208060,away
finls001,spivj001,delld001,counc001,gonzl001,barar001,,durae001,womat001,hellr001,ARI200208070,home
jonea002,lockk001,shefg001,helmw001,jonec004,blanh001,,franm001,furcr001,maddg002,ARI200208070,away
finls001,spivj001,mccrq001,willm003,gonzl001,moelc001,,durae001,counc001,andeb002,ARI200208080,home
jonea002,derom001,shefg001,helmw001,jonec004,blanh001,,franj002,furcr001,glavt001,ARI200208080,away
finls001,spivj001,delld001,willm003,gonzl001,barar001,,durae001,womat001,batim001,ARI200208090,home
wilsp002,castl001,encaj001,lowem001,millk005,redmm001,,lee-d002,fox-a001,pennb002,ARI200208090,away
finls001,spivj001,mccrq001,willm003,delld001,moelc001,,colbg001,womat001,johnr005,ARI200208100,home
wilsp002,castl001,owene001,lowem001,millk005,castr002,,lee-d002,mordm001,tejem001,ARI200208100,away
finls001,spivj001,mccrq001,willm003,gonzl001,moelc001,,durae001,womat001,schic002,ARI200208110,home
wilsp002,castl001,encaj001,millk005,owene001,redmm001,,lee-d002,mordm001,beckj002,ARI200208110,away
finls001,spivj001,mccrq001,willm003,delld001,moelc001,,durae001,womat001,johnr005,ARI200208200,home
keara001,walkt002,mater001,boona001,dunna001,stink001,,cases001,larkb001,dempr002,ARI200208200,away
finls001,spivj001,mccrq001,willm003,delld001,milld002,,durae001,womat001,schic002,ARI200208210,home
taylr001,walkt002,keara001,boona001,dunna001,laruj001,,cases001,larkb001,moehb001,ARI200208210,away
finls001,spivj001,mccrq001,willm003,gonzl001,moelc001,,durae001,womat001,batim001,ARI200208220,home
taylr001,walkt002,keara001,branr001,dunna001,laruj001,,cases001,boona001,reitc001,ARI200208220,away
finls001,spivj001,delld001,bellj001,gonzl001,milld002,,durae001,womat001,hellr001,ARI200208230,home
pattc001,bellm002,sosas001,muelb001,aloum001,hundt001,,mcgrf001,gonza001,woodk002,ARI200208230,away
finls001,cinta001,mccrq001,willm003,gonzl001,milld002,,gracm001,womat001,andeb002,ARI200208240,home
pattc001,bellm002,sosas001,stync001,aloum001,giraj001,,mcgrf001,gonza001,clemm001,ARI200208240,away
finls001,spivj001,mccrq001,willm003,gonzl001,moelc001,,durae001,cinta001,johnr005,ARI200208250,home
hermc001,stync001,echea001,muelb001,aloum001,giraj001,,bellm002,gonza001,zambc001,ARI200208250,away
finls001,spivj001,mccrq001,cinta001,gonzl001,moelc001,,durae001,womat001,johnr005,ARI200208300,home
loftk001,martr003,sandr002,belld002,bondb001,santb001,,kentj001,aurir001,schmj001,ARI200208300,away
finls001,spivj001,mccrq001,willm003,gonzl001,milld002,,colbg001,womat001,schic002,ARI200208310,home
loftk001,kentj001,shint001,belld002,bondb001,santb001,,snowj001,aurir001,ruetk001,ARI200208310,away
mccrq001,spivj001,delld001,bellj001,gonzl001,barar001,,durae001,womat001,batim001,ARI200209010,home
loftk001,kentj001,sandr002,belld002,bondb001,torry001,,snowj001,aurir001,jensr001,ARI200209010,away
littm001,spivj001,mccrq001,bellj001,gonzl001,milld002,,colbg001,womat001,hellr001,ARI200209020,home
robed001,grudm001,grees001,belta001,jordb001,lodup001,,hansd001,coraa001,pereo001,ARI200209020,away
finls001,spivj001,littm001,colbg001,gonzl001,barar001,,durae001,womat001,andeb002,ARI200209030,home
grism001,grudm001,grees001,belta001,jordb001,lodup001,,karre001,iztuc001,ishik001,ARI200209030,away
finls001,spivj001,delld001,willm003,gonzl001,moelc001,,durae001,womat001,johnr005,ARI200209040,home
grism001,reboj001,grees001,belta001,jordb001,lodup001,,karre001,iztuc001,ashba002,ARI200209040,away
finls001,spivj001,delld001,willm003,gonzl001,moelc001,,durae001,womat001,johnr005,ARI200209090,home
kingg001,matoj001,tramb001,nevip001,gantr001,gonzw001,,buchb002,cruzd001,tomkb001,ARI200209090,away
finls001,spivj001,delld001,willm003,gonzl001,milld002,,durae001,womat001,schic002,ARI200209100,home
kotsm001,burrs001,kingg001,nevip001,dehak001,gonzw001,,klesr001,vazqr001,peavj001,ARI200209100,away
finls001,spivj001,mccrq001,donnc001,gonzl001,barar001,,gracm001,womat001,batim001,ARI200209110,home
kotsm001,vazqr001,kingg001,nevip001,gantr001,nievw001,,klesr001,cruzd001,eatoa001,ARI200209110,away
finls001,spivj001,mccrq001,willm003,gonzl001,milld002,,colbg001,womat001,hellr001,ARI200209130,home
hammj001,bellr002,rushj001,gintk001,staim001,bakop001,,sexsr001,hernj001,ruscg001,ARI200209130,away
finls001,spivj001,delld001,willm003,gonzl001,moelc001,,durae001,womat001,johnr005,ARI200209140,home
hammj001,bellr002,thomr004,gintk001,chrir001,machr001,,sexsr001,hernj001,neugn001,ARI200209140,away
finls001,spivj001,delld001,willm003,gonzl001,milld002,,gracm001,womat001,schic002,ARI200209150,home
hammj001,bellr002,rushj001,gintk001,staim001,fabrj001,,sexsr001,hernj001,diggb001,ARI200209150,away
finls001,spivj001,mccrq001,willm003,littm001,moelc001,,colbg001,womat001,johnr005,ARI200209260,home
pierj002,butlb002,walkl001,zeilt001,paytj001,aloms001,,heltt001,uribj002,florr001,ARI200209260,away
finls001,spivj001,littm001,willm003,delld001,barar001,,gracm001,womat001,batim001,ARI200209270,home
pierj002,ortij003,walkl001,nortg001,paytj001,benng001,,heltt001,romaj002,neagd001,ARI200209270,away
finls001,spivj001,josef001,willm003,littm001,barar001,,colbg001,womat001,hellr001,ARI200209280,home
pierj002,butlb002,kaplg001,zeilt001,paytj001,aloms001,,heltt001,romaj002,vancc001,ARI200209280,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,surhb001,furcr001,glavt001,ATL200204010,home
gland001,andem003,abreb001,roles001,burrp001,liebm001,,lee-t002,rollj001,persr001,ATL200204010,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,surhb001,furcr001,millk004,ATL200204030,home
gland001,andem003,abreb001,roles001,burrp001,liebm001,,lee-t002,rollj001,padiv001,ATL200204030,away
jonea002,gilem001,shefg001,helmw001,jonec004,lopej001,,surhb001,furcr001,marqj001,ATL200204040,home
gland001,andem003,abreb001,roles001,burrp001,liebm001,,lee-t002,rollj001,adamt001,ATL200204040,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,surhb001,furcr001,lopea002,ATL200204050,home
paytj001,alomr001,burnj001,alfoe001,ceder001,piazm001,,vaugm001,ordor001,astap001,ATL200204050,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,surhb001,furcr001,glavt001,ATL200204060,home
paytj001,alomr001,burnj001,alfoe001,ceder001,piazm001,,valej002,ordor001,damij001,ATL200204060,away
jonea002,gilem001,shefg001,castv001,jonec004,blanh001,,franj002,derom001,mossd001,ATL200204070,home
paytj001,alomr001,burnj001,alfoe001,ceder001,wilsv001,,valej002,ordor001,leita001,ATL200204070,away
jonea002,gilem001,surhb001,castv001,jonec004,lopej001,,franj002,furcr001,mossd001,ATL200204190,home
wilsp002,castl001,owene001,lowem001,floyc001,johnc002,,lee-d002,gonza002,dempr002,ATL200204190,away
jonea002,gilem001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200204200,home
wilsp002,castl001,millk005,lowem001,owene001,johnc002,,lee-d002,gonza002,burna001,ATL200204200,away
jonea002,gilem001,shefg001,helmw001,jonec004,lopej001,,surhb001,furcr001,glavt001,ATL200204210,home
wilsp002,castl001,millk005,lowem001,owene001,redmm001,,lee-d002,gonza002,olsek001,ATL200204210,away
jonea002,derom001,surhb001,castv001,jonec004,lopej001,,franj002,furcr001,millk004,ATL200204220,home
wilsp002,castl001,millk005,lowem001,floyc001,johnc002,,lee-d002,gonza002,pennb002,ATL200204220,away
jonea002,gilem001,surhb001,castv001,jonec004,lopej001,,helmw001,furcr001,bongj001,ATL200204230,home
bautd001,spivj001,guilj001,counc001,gonzl001,milld002,,gracm001,womat001,schic002,ATL200204230,away
jonea002,gilem001,surhb001,castv001,jonec004,lopej001,,helmw001,furcr001,mossd001,ATL200204240,home
finls001,spivj001,bautd001,counc001,gonzl001,milld002,,colbg001,womat001,stott001,ATL200204240,away
jonea002,lockk001,surhb001,castv001,jonec004,blanh001,,helmw001,furcr001,maddg002,ATL200204250,home
finls001,spivj001,delld001,counc001,gonzl001,milld002,,gracm001,womat001,hellr001,ATL200204250,away
jonea002,gilem001,surhb001,castv001,jonec004,blanh001,,helmw001,furcr001,glavt001,ATL200204260,home
berkl001,biggc001,hidar001,ensbm001,wardd002,ausmb001,,bagwj001,lugoj001,reddt001,ATL200204260,away
jonea002,gilem001,surhb001,castv001,jonec004,blanh001,,helmw001,furcr001,millk004,ATL200204270,home
berkl001,biggc001,hidar001,ensbm001,wardd002,zaung001,,bagwj001,lugoj001,mlicd001,ATL200204270,away
jonea002,gilem001,derom001,castv001,jonec004,blanh001,,helmw001,furcr001,lopea002,ATL200204280,home
berkl001,vizcj001,merco002,ensbm001,wardd002,ausmb001,,bagwj001,lugoj001,hernc004,ATL200204280,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,helmw001,furcr001,glavt001,ATL200205070,home
grism001,grudm001,grees001,belta001,jordb001,lodup001,,karre001,iztuc001,nomoh001,ATL200205070,away
jonea002,gilem001,shefg001,castv001,jonec004,blanh001,,helmw001,furcr001,millk004,ATL200205080,home
robed001,grudm001,grees001,belta001,jordb001,lodup001,,karre001,coraa001,pereo001,ATL200205080,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,helmw001,furcr001,mossd001,ATL200205090,home
grism001,grudm001,jordb001,belta001,bocah001,lodup001,,karre001,iztuc001,ashba002,ATL200205090,away
jonea002,gilem001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200205100,home
kotsm001,jimed001,klesr001,vazqr001,lankr001,lampt001,,nevip001,cruzd001,tankd001,ATL200205100,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,marqj001,ATL200205110,home
kotsm001,jimed001,klesr001,vazqr001,lankr001,lampt001,,nevip001,cruzd001,lawrb001,ATL200205110,away
jonea002,gilem001,shefg001,derom001,bragd001,lopej001,,helmw001,furcr001,glavt001,ATL200205120,home
kotsm001,jimed001,klesr001,hubbt001,tramb001,cardj001,,sweem001,cruzd001,joneb003,ATL200205120,away
jonea002,gilem001,bragd001,castv001,jonec004,lopej001,,helmw001,furcr001,millk004,ATL200205240,home
grifk002,walkt002,encaj001,boona001,dunna001,laruj001,,cases001,larkb001,hamij002,ATL200205240,away
jonea002,gilem001,bragd001,castv001,jonec004,lopej001,,franj002,furcr001,marqj001,ATL200205250,home
encaj001,walkt002,keara001,boona001,dunna001,laruj001,,cases001,larkb001,haynj001,ATL200205250,away
jonea002,lockk001,bragd001,castv001,jonec004,blanh001,,helmw001,furcr001,maddg002,ATL200205260,home
grifk002,walkt002,encaj001,boona001,keara001,millc001,,dunna001,larkb001,reitc001,ATL200205260,away
jonea002,lockk001,bragd001,castv001,jonec004,lopej001,,helmw001,furcr001,glavt001,ATL200205270,home
macij001,vidrj001,guerv001,mordm001,cordw001,barrm003,,galaa001,cabro001,armat002,ATL200205270,away
jonea002,gilem001,bragd001,castv001,jonec004,lopej001,,helmw001,furcr001,mossd001,ATL200205280,home
macij001,vidrj001,guerv001,tatif001,cordw001,barrm003,,galaa001,cabro001,reamb001,ATL200205280,away
jonea002,lockk001,bragd001,castv001,helmw001,lopej001,,franj002,furcr001,millk004,ATL200205290,home
wilkb002,vidrj001,guerv001,tatif001,oleat001,schnb001,,stevl001,cabro001,ohkat001,ATL200205290,away
jonea002,lockk001,bragd001,castv001,jonec004,lopej001,,franj002,furcr001,marqj001,ATL200205300,home
wilkb002,vidrj001,guerv001,tatif001,oleat001,barrm003,,stevl001,cabro001,pavac001,ATL200205300,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,millk004,ATL200206030,home
peret004,alomr001,burnj001,alfoe001,ceder001,piazm001,,vaugm001,ordor001,tracs001,ATL200206030,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200206050,home
peret004,alomr001,burnj001,alfoe001,ceder001,piazm001,,vaugm001,ordor001,astap001,ATL200206050,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,glavt001,ATL200206060,home
paytj001,alomr001,mcewj001,alfoe001,ceder001,piazm001,,valej002,ordor001,damij001,ATL200206060,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,millk004,ATL200206140,home
damoj001,merll001,nixot001,hills002,daubb001,varij001,,offej001,garcn001,martp001,ATL200206140,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200206150,home
damoj001,baerc001,nixot001,hills002,daubb001,varij001,,clart002,garcn001,burkj001,ATL200206150,away
jonea002,lockk001,shefg001,helmw001,jonec004,lopej001,,franm001,furcr001,glavt001,ATL200206160,home
damoj001,merll001,nixot001,hills002,hendr001,varij001,,offej001,garcn001,lowed001,ATL200206160,away
jonea002,lockk001,shefg001,helmw001,jonec004,lopej001,,franm001,furcr001,marqj001,ATL200206180,home
magew001,jackd003,fickr001,trubc001,jackr004,ingeb001,,simor001,santr002,weavj002,ATL200206180,away
jonea002,garcj001,shefg001,helmw001,jonec004,lopej001,,franj002,furcr001,millk004,ATL200206190,home
magew001,jackd003,fickr001,trubc001,paquc001,ingeb001,,simor001,santr002,marom001,ATL200206190,away
jonea002,lockk001,shefg001,helmw001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200206200,home
magew001,jackd003,fickr001,trubc001,lombg001,ingeb001,,simor001,santr002,berna001,ATL200206200,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,glavt001,ATL200206210,home
loftk001,durhr001,ordom001,graft001,lee-c001,paulj001,,thomf001,clayr001,ritct001,ATL200206210,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,mossd001,ATL200206220,home
rowaa001,durhr001,ordom001,graft001,lee-c001,paulj001,,konep001,clayr001,glovg001,ATL200206220,away
jonea002,garcj001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,marqj001,ATL200206230,home
loftk001,harrw001,ordom001,valej003,lee-c001,johnm003,,konep001,clayr001,wrigd001,ATL200206230,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,glavt001,ATL200207010,home
macij001,vidrj001,guerv001,tatif001,cordw001,barrm003,,galaa001,cabro001,vazqj001,ATL200207010,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,mossd001,ATL200207020,home
macij001,vidrj001,guerv001,tatif001,cordw001,barrm003,,galaa001,cabro001,colob001,ATL200207020,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franm001,furcr001,maddg002,ATL200207030,home
macij001,vidrj001,guerv001,tatif001,oleat001,barrm003,,wilkb002,cabro001,armat002,ATL200207030,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,marqj001,ATL200207040,home
pattc001,bellm002,sosas001,muelb001,browr001,hundt001,,mcgrf001,gonza001,priom001,ATL200207040,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,millk004,ATL200207050,home
pattc001,bellm002,browr001,muelb001,aloum001,hundt001,,mcgrf001,gonza001,clemm001,ATL200207050,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,glavt001,ATL200207060,home
browr001,bellm002,echea001,muelb001,aloum001,hundt001,,mcgrf001,gonza001,zambc001,ATL200207060,away
jonea002,lockk001,shefg001,castv001,bragd001,blanh001,,franm001,furcr001,maddg002,ATL200207070,home
lewid001,stync001,echea001,muelb001,aloum001,giraj001,,mcgrf001,gonza001,liebj001,ATL200207070,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franm001,furcr001,maddg002,ATL200207170,home
wilsp002,castl001,encaj001,lowem001,millk005,castr002,,lee-d002,fox-a001,burna001,ATL200207170,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franm001,furcr001,glavt001,ATL200207180,home
wilsp002,castl001,owene001,lowem001,millk005,redmm001,,lee-d002,fox-a001,tavaj001,ATL200207180,away
jonea002,derom001,shefg001,castv001,jonec004,blanh001,,helmw001,furcr001,millk004,ATL200207260,home
leder001,andem003,abreb001,roles001,burrp001,liebm001,,giamj002,rollj001,wolfr001,ATL200207260,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franm001,furcr001,maddg002,ATL200207270,home
gland001,andem003,abreb001,roles001,burrp001,liebm001,,lee-t002,rollj001,roa-j001,ATL200207270,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,glavt001,ATL200207280,home
gland001,andem003,abreb001,roles001,burrp001,liebm001,,lee-t002,rollj001,padiv001,ATL200207280,away
jonea002,derom001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,mossd001,ATL200207300,home
hammj001,youne001,ochoa001,lorem001,thomr004,machr001,,sexsr001,hernj001,quevr001,ATL200207300,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franm001,furcr001,millk004,ATL200207310,home
sanca003,youne001,staim001,lorem001,alcai001,bakop001,,sexsr001,hernj001,sheeb001,ATL200207310,away
jonea002,derom001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200208010,home
sanca003,youne001,staim001,lorem001,harrl001,bakop001,,sexsr001,hernj001,ruscg001,ATL200208010,away
jonea002,lockk001,shefg001,helmw001,jonec004,blanh001,,franj002,furcr001,glavt001,ATL200208020,home
edmoj001,vinaf001,peree001,roles001,pujoa001,mathm001,,martt002,rente001,simoj001,ATL200208020,away
bragd001,derom001,shefg001,helmw001,jonec004,blanh001,,franm001,furcr001,marqj001,ATL200208030,home
edmoj001,vinaf001,drewj001,roles001,pujoa001,difem001,,martt002,rente001,morrm001,ATL200208030,away
bragd001,lockk001,shefg001,helmw001,jonec004,blanh001,,franj002,furcr001,mossd001,ATL200208040,home
edmoj001,vinaf001,marre001,roles001,pujoa001,mathm001,,martt002,rente001,benea001,ATL200208040,away
jonea002,lockk001,shefg001,castv001,jonec004,torrs002,,franj002,furcr001,maddg002,ATL200208130,home
goodt001,kentj001,sandr002,belld002,bondb001,santb001,,snowj001,aurir001,ortir001,ATL200208130,away
jonea002,lockk001,shefg001,castv001,jonec004,torrs002,,franj002,furcr001,glavt001,ATL200208140,home
shint001,kentj001,sandr002,belld002,bondb001,santb001,,snowj001,aurir001,hernl003,ATL200208140,away
jonea002,gilem001,shefg001,castv001,jonec004,torrs002,,franm001,furcr001,mossd001,ATL200208150,home
shint001,martr003,sandr002,belld002,bondb001,santb001,,kentj001,aurir001,schmj001,ATL200208150,away
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,millk004,ATL200208160,home
paytj001,butlb002,walkl001,zeilt001,custj001,benng001,,heltt001,uribj002,chacs001,ATL200208160,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,marqj001,ATL200208170,home
pierj002,butlb002,walkl001,zeilt001,paytj001,aloms001,,heltt001,uribj002,stard001,ATL200208170,away
jonea002,lockk001,shefg001,castv001,jonec004,torrs002,,franm001,furcr001,maddg002,ATL200208180,home
pierj002,shumt001,walkl001,butlb002,paytj001,benng001,,heltt001,uribj002,jennj001,ATL200208180,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,glavt001,ATL200208190,home
paytj001,shumt001,walkl001,zeilt001,kaplg001,aloms001,,heltt001,uribj002,hampm001,ATL200208190,away
jonea002,lockk001,bragd001,castv001,jonec004,blanh001,,franj002,furcr001,maddg002,ATL200209020,home
mackr001,reesp001,riosa001,ramia001,gileb002,kendj001,,wilsc003,wilsj002,meadb001,ATL200209020,away
jonea002,derom001,bragd001,castv001,jonec004,blanh001,,franm001,furcr001,glavt001,ATL200209030,home
mackr001,reesp001,wilsc003,ramia001,gileb002,kendj001,,younk001,wilsj002,torrs001,ATL200209030,away
jonea002,derom001,bragd001,gilem001,jonec004,blanh001,,franm001,furcr001,mossd001,ATL200209040,home
browa001,reesp001,wilsc003,ramia001,gileb002,kendj001,,younk001,wilsj002,wellk001,ATL200209040,away
jonea002,gilem001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,millk004,ATL200209060,home
chave002,vidrj001,guerv001,tatif001,oleat001,schnb001,,galaa001,cabro001,yoshm001,ATL200209060,away
jonea002,derom001,shefg001,castv001,bragd001,blanh001,,franm001,furcr001,maddg002,ATL200209070,home
wilkb002,vidrj001,guerv001,tatif001,oleat001,barrm003,,cordw001,cabro001,ohkat001,ATL200209070,away
bragd001,lockk001,shefg001,castv001,derom001,blanh001,,franj002,furcr001,glavt001,ATL200209080,home
wilkb002,vidrj001,guerv001,guerw001,oleat001,schnb001,,galaa001,cabro001,colob001,ATL200209080,away
jonea002,gilem001,shefg001,castv001,jonec004,blanh001,,franj002,furcr001,mossd001,ATL200209100,home
gonzr002,scutm001,mcewj001,alfoe001,ceder001,piazm001,,wiggt001,ordor001,astap001,ATL200209100,away
jonea002,derom001,shefg001,castv001,jonec004,blanh001,,franm001,furcr001,millk004,ATL200209111,home
peret004,alomr001,burnj001,alfoe001,ceder001,wilsv001,,wiggt001,ordor001,tracs001,ATL200209111,away
jonea002,garcj001,shefg001,derom001,jonec004,lopej001,,franj002,furcr001,marqj001,ATL200209112,home
peret004,alomr001,burnj001,alfoe001,ceder001,piazm001,,wiggt001,ordor001,leita001,ATL200209112,away
jonea002,lockk001,shefg001,castv001,jonec004,blanh001,,franj002,derom001,maddg002,ATL200209170,home
byrdm001,andem003,abreb001,polap001,burrp001,liebm001,,lee-t002,rollj001,padiv001,ATL200209170,away
jonea002,lockk001,shefg001,gilem001,jonec004,lopej001,,franm001,derom001,marqj001,ATL200209180,home
gland001,andem003,abreb001,polap001,burrp001,liebm001,,lee-t002,rollj001,myerb001,ATL200209180,away
jonea002,gilem001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,glavt001,ATL200209190,home
gland001,peret003,michj001,polap001,burrp001,liebm001,,lee-t002,rollj001,roa-j001,ATL200209190,away
jonea002,derom001,shefg001,castv001,jonec004,lopej001,,franj002,furcr001,mossd001,ATL200209200,home
nunea002,ozunp001,bankb001,lowem001,millk005,johnc002,,lee-d002,mordm001,waynj001,ATL200209200,away
jonea002,derom001,shefg001,gilem001,jonec004,blanh001,,franm001,furcr001,millk004,ATL200209210,home
owene001,castl001,encaj001,lowem001,millk005,redmm001,,lee-d002,fox-a001,pennb002,ATL200209210,away
pattc001,deshd001,sosas001,stync001,lewid001,hundt001,,mcgrf001,gonza001,berej002,CHN200204050,home
browa001,reesp001,mackr001,ramia001,riosa001,kendj001,,younk001,wilsj002,willd002,CHN200204050,away
pattc001,deshd001,sosas001,stync001,browr001,giraj001,,mcgrf001,gonza001,clemm001,CHN200204060,home
browa001,reesp001,mackr001,ramia001,riosa001,kendj001,,younk001,wilsj002,foggj001,CHN200204060,away
pattc001,deshd001,sosas001,stync001,browr001,giraj001,,mcgrf001,gonza001,liebj001,CHN200204090,home
paytj001,alomr001,burnj001,alfoe001,ceder001,piazm001,,johnm001,ordor001,tracs001,CHN200204090,away
pattc001,ojeda001,sosas001,stync001,lewid001,giraj001,,mcgrf001,gonza001,woodk002,CHN200204100,home
peret004,alomr001,burnj001,alfoe001,ceder001,piazm001,,johnm001,ordor001,estes001,CHN200204100,away
pattc001,deshd001,sosas001,bellm002,browr001,hundt001,,mcgrf001,gonza001,cruzj005,CHN200204110,home
paytj001,alomr001,burnj001,alfoe001,ceder001,piazm001,,johnm001,ordor001,astap001,CHN200204110,away
pattc001,deshd001,sosas001,stync001,browr001,giraj001,,mcgrf001,gonza001,clemm001,CHN200204190,home
encaj001,walkt002,keara001,boona001,dunna001,laruj001,,cases001,larkb001,hamij002,CHN200204190,away
pattc001,deshd001,sosas001,stync001,browr001,machr001,,mcgrf001,gonza001,woodk002,CHN200204200,home
taylr001,guerw001,encaj001,boona001,dunna001,laruj001,,cases001,larkb001,desse001,CHN200204200,away
pattc001,deshd001,sosas001,stync001,browr001,machr001,,mcgrf001,ojeda001,cruzj005,CHN200204210,home
encaj001,walkt002,keara001,boona001,dunna001,millc001,,cases001,guerw001,rijoj001,CHN200204210,away
pattc001,ojeda001,sosas001,stync001,aloum001,giraj001,,mcgrf001,gonza001,berej002,CHN200204230,home
shint001,kentj001,sandr002,belld002,bondb001,santb001,,snowj001,aurir001,ruetk001,CHN200204230,away
pattc001,deshd001,sosas001,bellm002,aloum001,machr001,,mcgrf001,gonza001,clemm001,CHN200204240,home
shint001,kentj001,dunss001,belld002,benam001,santb001,,snowj001,aurir001,schmj001,CHN200204240,away
pattc001,deshd001,sosas001,bellm002,aloum001,giraj001,,mcgrf001,gonza001,liebj001,CHN200204250,home
shint001,kentj001,sandr002,felip001,bondb001,santb001,,snowj001,martr003,hernl003,CHN200204250,away
pattc001,bellm002,sosas001,stync001,aloum001,giraj001,,mcgrf001,gonza001,woodk002,CHN200204260,home
robed001,grudm001,grees001,belta001,jordb001,lodup001,,karre001,iztuc001,pereo001,CHN200204260,away
pattc001,ojeda001,sosas001,stync001,aloum001,machr001,,bellm002,gonza001,cruzj005,CHN200204281,home
robed001,grudm001,grees001,belta001,jordb001,kreuc001,,karre001,iztuc001,ishik001,CHN200204281,away
pattc001,deshd001,sosas001,bellm002,browr001,hundt001,,mcgrf001,gonza001,berej002,CHN200204282,home
grism001,coraa001,grees001,belta001,jordb001,lodup001,,hansd001,iztuc001,ashba002,CHN200204282,away
pattc001,bellm002,sosas001,muelb001,aloum001,giraj001,,mcgrf001,gonza001,liebj001,CHN200205060,home
edmoj001,vinaf001,drewj001,pujoa001,robik002,mathm001,,martt002,rente001,smitt001,CHN200205060,away
pattc001,ojeda001,sosas001,muelb001,aloum001,giraj001,,mcgrf001,gonza001,woodk002,CHN200205070,home
edmoj001,vinaf001,drewj001,cairm001,pujoa001,marre001,,martt002,rente001,smitb004,CHN200205070,away
pattc001,deshd001,sosas001,bellm002,aloum001,machr001,,mcgrf001,gonza001,cruzj005,CHN200205080,home
edmoj001,vinaf001,drewj001,polap001,pujoa001,difem001,,martt002,rente001,morrm001,CHN200205080,away
pattc001,deshd001,sosas001,muelb001,aloum001,machr001,,mcgrf001,gonza001,berej002,CHN200205090,home
sanca003,youne001,staim001,bellr002,jenkg001,bakop001,,sexsr001,hernj001,sheeb001,CHN200205090,away
pattc001,hillb001,sosas001,muelb001,browr001,giraj001,,mcgrf001,ojeda001,clemm001,CHN200205100,home
sanca003,youne001,hammj001,houst001,jenkg001,casar001,,sexsr001,hernj001,stule001,CHN200205100,away
pattc001,hillb001,sosas001,muelb001,lewid001,giraj001,,mcgrf001,ojeda001,liebj001,CHN200205120,home
sanca003,bellr002,hammj001,houst001,jenkg001,casar001,,sexsr001,hernj001,ruscg001,CHN200205120,away
pattc001,hillb001,sosas001,muelb001,aloum001,machr001,,mcgrf001,bellm002,berej002,CHN200205211,home
hermc001,reesp001,mackr001,ramia001,gileb002,kendj001,,younk001,wilsj002,andej002,CHN200205211,away
pattc001,hillb001,sosas001,muelb001,browr001,giraj001,,mcgrf001,ojeda001,cruzj005,CHN200205212,home
hermc001,nunea001,browa001,ramia001,gileb002,osikk001,,wilsc003,wilsj002,foggj001,CHN200205212,away
