game_id,order,stat,bfrom,bto,player_id
PHI200108070,6,R,B,H,roles001
PHI200108070,8,SB,1,2,abreb001
PHI200108070,30,R,2,H,abreb001
PHI200108070,31,R,1,H,lee-t002
PHI200108070,31,R,B,H,burrp001
PHI200108070,39,R,2,H,jimed001
PHI200108070,39,R,1,H,jackd003
PHI200108070,39,R,B,H,kotsm001
PHI200108070,44,R,1,H,andem003
PHI200108070,44,R,B,H,abreb001
PHI200108070,55,R,2,H,pratt001
PHI200108080,0,R,B,H,jackd003
PHI200108080,23,R,2,H,rollj001
PHI200108080,25,R,1,H,
PHI200108080,26,SB,2,3,abreb001
PHI200108080,34,R,2,H,estrj001
PHI200108080,35,R,2,H,coggd001
PHI200108080,53,R,2,H,tramb001
PHI200108080,53,R(UR)(NR),1,H,davib003
PHI200108080,61,SB,2,3,rollj001
PHI200108090,3,R,B,H,rollj001
PHI200108090,5,R,B,H,roles001
PHI200108090,17,R,3,H,jackd003
PHI200108090,26,R,3,H,nevip001
PHI200108090,26,R,2,H,davib003
PHI200108090,40,R,B,H,davib003
PHI200108090,45,R(UR)(NR),2,H,jackd003
PHI200108090,70,SB,1,2,jackd003
PHI200108090,73,R,3,H,jackd003
PHI200108100,6,R,B,H,grees001
PHI200108100,10,R,2,H,karre001
PHI200108100,25,R,2,H,figun001
PHI200108100,25,R,1,H,andem003
PHI200108100,26,R,3,H,roles001
PHI200108100,30,R,2,H,belta001
PHI200108100,39,CS,1,2,grees001
PHI200108100,44,R,B,H,rollj001
PHI200108100,47,R,2,H,roles001
PHI200108100,48,CS,1,2,abreb001
PHI200108100,60,R,3,H,shefg001
PHI200108100,72,R,2,H,rollj001
PHI200108100,74,R,3,H,andem003
PHI200108100,74,R,2,H,roles001
PHI200108100,74,R,1,H,abreb001
PHI200108100,74,R,B,H,burrp001
PHI200108100,81,R,2,H,coraa001
PHI200108110,8,R,3,H,rollj001
PHI200108110,8,R,2,H,andem003
PHI200108110,8,R,1,H,abreb001
PHI200108110,8,R,B,H,lee-t002
PHI200108110,19,R,3,H,grism001
PHI200108110,32,R(UR)(NR),3,H,lee-t002
PHI200108110,38,R(NR),3,H,belta001
PHI200108110,39,R,3,H,coraa001
PHI200108110,40,SB,1,2,lodup001
PHI200108110,51,R,B,H,estrj001
PHI200108110,63,R,B,H,roles001
PHI200108120,10,SB,1,2,belta001
PHI200108120,15,R,2,H,abreb001
PHI200108120,16,SB,2,3,gland001
PHI200108120,21,R,3,H,goodt001
PHI200108120,30,R,B,H,roles001
PHI200108120,47,R,2,H,andem003
PHI200108120,69,R,3,H,grudm001
PHI200108210,14,R,2,H,lee-t002
PHI200108210,22,CS,1,2,andem003
PHI200108210,26,SB,1,2,
PHI200108210,28,R,2,H,
PHI200108210,32,SB,1,2,abreb001
PHI200108210,36,R,2,H,biggc001
PHI200108210,49,R,3,H,
PHI200108210,50,CS,1,2,
PHI200108210,54,R,2,H,biggc001
PHI200108210,55,R,2,H,vizcj001
PHI200108210,55,R,1,H,bagwj001
PHI200108210,59,R,3,H,berkl001
PHI200108210,60,R,2,H,hidar001
PHI200108210,60,R,1,H,castv001
PHI200108220,21,R(UR),3,H,huntb002
PHI200108220,21,R(UR),2,H,pratt001
PHI200108220,25,R,1,H,vizcj001
PHI200108220,32,SB,2,3,huntb002
PHI200108230,2,R,3,H,biggc001
PHI200108230,65,R,3,H,abreb001
PHI200108230,66,SB,1,2,gland001
PHI200108230,84,CS,1,2,
PHI200108230,96,SB,1,2,merco002
PHI200108230,97,R,2,H,merco002
PHI200108240,5,R,3,H,rollj001
PHI200108240,6,R,3,H,andem003
PHI200108240,9,R,3,H,burrp001
PHI200108240,13,R,B,H,sandr002
PHI200108240,20,R,3,H,rollj001
PHI200108240,22,PO,B,3,andeb002
PHI200108240,36,R,3,H,daalo001
PHI200108240,36,R,B,H,burrp001
PHI200108240,48,R,B,H,gonzl001
PHI200108240,51,R,1,H,gracm001
PHI200108240,51,R,B,H,sandr002
PHI200108240,70,R,3,H,gonzl001
PHI200108250,1,CS,1,2,counc001
PHI200108250,5,SB,1,2,rollj001
PHI200108250,8,R,3,H,rollj001
PHI200108250,26,R(UR),3,H,counc001
PHI200108250,50,PO,1,H,lee-t002
PHI200108250,61,R,3,H,finls001
PHI200108250,62,R,3,H,sandr002
PHI200108250,73,R,B,H,willm003
PHI200108250,82,R,2,H,andem003
PHI200108250,82,R,1,H,burrp001
PHI200108250,94,SB,1,2,pratt001
PHI200108260,15,CS,1,2,gland001
PHI200108260,22,R,1,H,rollj001
PHI200108260,23,R,2,H,andem003
PHI200108260,42,R,B,H,gonzl001
PHI200108260,45,R,2,H,willm003
PHI200108260,49,R,B,H,burrp001
PHI200108260,57,R,1,H,womat001
PHI200108260,70,CS,1,2,rollj001
PHI200108260,91,R,B,H,sandr002
PHI200108270,8,R,B,H,sandr002
PHI200108270,13,R,1,H,
PHI200108270,23,SB,1,2,rollj001
PHI200108270,46,R,2,H,gland001
PHI200108270,47,SB,2,3,andem003
PHI200108270,48,R,3,H,andem003
PHI200108270,53,SB,1,2,delld001
PHI200108310,4,PO,2,H,vidrj001
PHI200108310,13,SB,1,2,abreb001
PHI200108310,20,SB,1,2,guerv001
PHI200108310,21,R,3,H,guerv001
PHI200108310,27,R,1,H,stevl001
PHI200108310,57,R,3,H,abreb001
PHI200108310,64,R,B,H,stevl001
PHI200108310,74,R,2,H,raint001
PHI200108310,74,R,1,H,vidrj001
PHI200108310,74,PO,B,H,guerv001
PHI200108310,77,SB,1,2,cabro001
PHI200109010,5,SB,1,2,gland001
PHI200109010,7,R,3,H,rollj001
PHI200109010,7,R,2,H,gland001
PHI200109010,12,R,B,H,stevl001
PHI200109010,19,PO,2,H,lee-t002
PHI200109010,25,R,B,H,roles001
PHI200109010,27,SB,1,2,andem003
PHI200109010,35,R,B,H,persr001
PHI200109010,44,SB,1,2,abreb001
PHI200109010,53,SB,1,2,guerv001
PHI200109010,77,SB,1,2,estrj001
PHI200109010,80,SB,2,3,estrj001
PHI200109020,1,R,3,H,raint001
PHI200109020,4,R,3,H,vidrj001
PHI200109020,24,CS,1,2,blumg001
PHI200109020,35,R,2,H,roles001
PHI200109020,35,SB,2,3,roles001
PHI200109020,58,R,B,H,andem003
PHI200109020,74,SB,1,2,gland001
PHI200109020,80,R,3,H,raint001
PHI200109020,81,R(UR)(NR),2,H,guerv001
PHI200109020,81,R(UR)(NR),1,H,cabro001
PHI200109020,83,R(UR),3,H,blumg001
PHI200109030,2,R,B,H,piazm001
PHI200109030,18,R,2,H,jordk001
PHI200109030,20,R(UR)(NR),3,H,estrj001
PHI200109030,23,R(UR),3,H,rollj001
PHI200109030,30,R,3,H,piazm001
PHI200109030,31,R(UR),2,H,shint001
PHI200109030,34,CS,1,2,huntb002
PHI200109030,36,R,B,H,estrj001
PHI200109030,43,R,2,H,alfoe001
PHI200109030,55,PO,1,1,andem003
PHI200109030,60,R,1,H,shint001
PHI200109030,66,R,1,H,cresf001
PHI200109030,70,R,3,H,rollj001
PHI200109030,72,R,3,H,abreb001
PHI200109030,91,R,3,H,alfoe001
PHI200109030,92,R,2,H,piazm001
PHI200109030,97,R,2,H,zeilt001
PHI200109030,99,R,3,H,paytj001
PHI200109030,101,R,2,H,ventr001
PHI200109040,1,R(UR),1,H,mcewj001
PHI200109040,15,R,3,H,ordor001
PHI200109040,15,R,2,H,mcewj001
PHI200109040,20,R,B,H,paytj001
PHI200109040,27,PO,2,H,gland001
PHI200109040,51,R,2,H,mcewj001
PHI200109040,73,R,2,H,
PHI200109040,74,R,2,H,abreb001
PHI200109040,74,R,1,H,roles001
PHI200109050,3,R,3,H,lawtm002
PHI200109050,4,R,3,H,alfoe001
PHI200109050,5,R,3,H,piazm001
PHI200109050,5,R,2,H,shint001
PHI200109050,22,R,3,H,ventr001
PHI200109050,31,R,B,H,gland001
PHI200109050,35,R,1,H,roles001
PHI200109050,35,R,B,H,burrp001
PHI200109050,40,R,3,H,piazm001
PHI200109050,40,R,B,H,ventr001
PHI200109050,80,R,B,H,abreb001
PHI200109170,2,R,B,H,jonec004
PHI200109170,10,R,B,H,roles001
PHI200109170,25,CS,1,2,surhb001
PHI200109170,27,R,3,H,abreb001
PHI200109170,33,R,3,H,sancr001
PHI200109170,44,R,B,H,roles001
PHI200109170,48,SB,1,2,surhb001
PHI200109170,67,R(UR),3,H,cresf001
PHI200109170,69,R(UR),2,H,rollj001
PHI200109180,7,SB,1,2,rollj001
PHI200109180,9,R,3,H,rollj001
PHI200109180,27,R,3,H,rollj001
PHI200109180,57,R,2,H,martd002
PHI200109180,63,SB,1,2,abreb001
PHI200109180,67,R,2,H,jonec004
PHI200109180,70,PO,2,2,jordb001
PHI200109180,72,R,1,H,surhb001
PHI200109180,100,PO(E),1,2,cresf001
PHI200109180,102,R,3,H,cresf001
PHI200109180,104,R,3,H,rollj001
PHI200109190,5,CS,1,2,rollj001
PHI200109190,17,R,2,H,
PHI200109190,17,R,B,H,gilem001
PHI200109190,33,R,1,H,andem003
PHI200109190,33,R,B,H,burrp001
PHI200109190,40,PO,2,3,martd002
PHI200109190,44,R,3,H,rollj001
PHI200109190,45,R,2,H,abreb001
PHI200109190,53,R,3,H,lee-t002
PHI200109190,74,SB,1,2,lee-t002
PHI200109200,9,R,3,H,camik001
PHI200109200,14,SB,1,2,andem003
PHI200109200,29,CS,1,2,camik001
PHI200109200,31,R,1,H,jonea002
PHI200109200,31,R,B,H,lopej001
PHI200109200,40,R,2,H,franj002
PHI200109200,51,SB,2,3,lopej001
PHI200109200,52,R(UR)(NR),3,H,lopej001
PHI200109200,52,PO(E),1,2,derom001
PHI200109200,53,PO,2,3,derom001
PHI200109200,55,CS,1,2,
PHI200109200,65,R,B,H,burrp001
PHI200109200,84,SB,1,2,jonec004
PHI200109210,78,R,3,H,andem003
PHI200109220,7,R,3,H,abreb001
PHI200109220,15,R,3,H,andem003
PHI200109220,19,CS,1,2,castl001
PHI200109220,40,R,2,H,lee-d002
PHI200109220,40,R,B,H,floyc001
PHI200109220,44,SB,1,2,gland001
PHI200109220,63,R,1,H,castl001
PHI200109230,8,R,2,H,gland001
PHI200109230,9,PO,2,H,abreb001
PHI200109230,19,R,3,H,fox-a001
PHI200109230,22,PO(E),1,2,rollj001
PHI200109230,24,R(UR),3,H,rollj001
PHI200109230,27,PO(E),2,3,wilsp002
PHI200109230,30,R(UR),3,H,wilsp002
PHI200109230,34,R,B,H,lee-t002
PHI200109230,42,CS,1,2,gland001
PHI200109230,60,CS,1,2,lee-t002
PHI200109230,65,R,B,H,wilsp002
PHI200109230,66,R,B,H,lowem001
PHI200109230,74,SB,1,2,rollj001
PHI200109230,85,R,B,H,lee-t002
PHI200109230,94,R,B,H,estrj001
PHI200109250,3,R,3,H,dunna001
PHI200109250,21,R,B,H,grifk002
PHI200109250,28,CS,1,2,abreb001
PHI200109250,44,R,3,H,grifk002
PHI200109250,47,R,3,H,yound001
PHI200109250,49,R,2,H,clarb003
PHI200109250,50,R,2,H,castj004
PHI200109250,50,PO,1,3,cromd001
PHI200109250,57,R,B,H,abreb001
PHI200109250,63,R,1,H,dunna001
PHI200109250,65,R,3,H,grifk002
PHI200109260,10,R,B,H,roles001
PHI200109260,27,SB,1,2,roles001
PHI200109260,29,SB,1,2,huntb002
PHI200109260,30,R,3,H,roles001
PHI200109260,30,R,2,H,huntb002
PHI200109260,38,R(UR),3,H,wolfr001
PHI200109260,41,R(UR),2,H,rollj001
PHI200109260,41,R(UR),1,H,roles001
PHI200109260,41,R(TUR),B,H,lee-t002
PHI200109260,41,R,B,H,lee-t002
PHI200109260,67,R,1,H,pratt001
PIT200104090,3,R,1,H,yound001
PIT200104090,3,R,B,H,cases001
PIT200104090,19,CS,1,2,tuckm001
PIT200104090,23,SB,1,2,browa001
PIT200104090,42,R,3,H,tuckm001
PIT200104090,57,R,3,H,ramia001
PIT200104090,59,R(UR),3,H,younk001
PIT200104090,69,R,3,H,larkb001
PIT200104090,83,DI,1,2,tuckm001
PIT200104090,84,R(NR),3,H,sadld001
PIT200104090,85,R,3,H,tuckm001
PIT200104090,85,R,1,H,river002
PIT200104090,86,R,2,H,cases001
PIT200104110,2,R,2,H,larkb001
PIT200104110,4,R,3,H,yound001
PIT200104110,4,R(UR),2,H,ochoa001
PIT200104110,15,R,1,H,gileb002
PIT200104110,17,SB,1,2,younk001
PIT200104110,19,R,3,H,ramia001
PIT200104110,25,SB,2,3,ochoa001
PIT200104110,26,PO,3,H,ochoa001
PIT200104110,27,R,2,H,boona001
PIT200104110,31,R,B,H,vandj001
PIT200104110,39,R,2,H,larkb001
PIT200104110,43,SB,1,2,cases001
PIT200104110,59,R,3,H,kendj001
PIT200104110,82,R,3,H,gileb002
PIT200104110,83,R,2,H,ramia001
PIT200104110,93,CS,3,H,wilsj002
PIT200104110,103,PO,3,H,cases001
PIT200104120,13,R,1,H,ramia001
PIT200104120,14,R,2,H,younk001
PIT200104120,17,R,2,H,mearp001
PIT200104120,17,PO,B,2,belld001
PIT200104120,28,R,3,H,cases001
PIT200104120,29,R,3,H,ochoa001
PIT200104120,29,R,2,H,
PIT200104120,37,R,3,H,larkb001
PIT200104120,38,R,2,H,tuckm001
PIT200104120,38,R,B,H,cases001
PIT200104120,41,R,3,H,boona001
PIT200104120,51,R,B,H,yound001
PIT200104120,55,R,B,H,gileb002
PIT200104120,60,SB,1,2,ochoa001
PIT200104120,66,R,3,H,ochoa001
PIT200104120,66,R,2,H,stink001
PIT200104120,66,R,1,H,grifk002
PIT200104120,86,R,2,H,osikk001
PIT200104120,86,R,B,H,gileb002
PIT200104160,2,PO,3,H,lugoj001
PIT200104160,25,SB,1,2,browe001
PIT200104160,29,SB,1,2,ausmb001
PIT200104160,40,CS,1,2,mearp001
PIT200104160,50,R,3,H,kendj001
PIT200104160,50,R,2,H,browe001
PIT200104160,61,R(UR),3,H,wilsj002
PIT200104160,61,CS,1,2,kendj001
PIT200104180,5,R,B,H,vandj001
PIT200104180,7,R,B,H,berkl001
PIT200104180,11,R,3,H,hidar001
PIT200104180,23,R,B,H,hidar001
PIT200104180,29,R,3,H,vandj001
PIT200104180,29,R,2,H,gileb002
PIT200104180,42,R,3,H,
PIT200104180,53,R(UR),3,H,younk001
PIT200104180,53,R(UR),2,H,mearp001
PIT200104180,55,R(UR),2,H,kendj001
PIT200104180,63,R,B,H,ramia001
PIT200104180,72,R,3,H,merco002
PIT200104180,78,CS,1,2,
PIT200104200,3,R,3,H,youne001
PIT200104200,4,R,3,H,muelb001
PIT200104200,5,R,3,H,whitr001
PIT200104200,8,CS,1,2,kendj001
PIT200104200,18,PO,B,2,whitr001
PIT200104200,32,R,1,H,vandj001
PIT200104200,32,R,B,H,younk001
PIT200104200,58,R(UR),2,H,sosas001
PIT200104200,77,R,3,H,browr001
PIT200104200,77,R,2,H,youne001
PIT200104200,77,R,1,H,muelb001
PIT200104200,77,R,B,H,sosas001
PIT200104210,31,R,B,H,younk001
PIT200104210,39,R,B,H,browe001
PIT200104210,44,R(UR),1,H,whitr001
PIT200104210,44,R,B,H,hundt001
PIT200104210,46,R,1,H,gutir001
PIT200104210,52,SB,1,2,younk001
PIT200104210,69,R,2,H,wilse001
PIT200104210,74,R,B,H,hundt001
PIT200104210,78,SB,1,2,staim001
PIT200104220,44,R,3,H,tavaj001
PIT200104220,63,R,2,H,bufod001
PIT200104220,67,R,1,H,browe001
PIT200104220,69,R,3,H,vandj001
PIT200104220,94,R,B,H,mattg002
PIT200104220,104,R,1,H,younk001
PIT200104220,104,R,B,H,kendj001
PIT200105010,14,CS,1,2,wilse001
PIT200105010,18,R,B,H,benam001
PIT200105010,21,R,2,H,aurir001
PIT200105010,21,R,1,H,bondb001
PIT200105010,21,R,B,H,kentj001
PIT200105010,28,R,1,H,kendj001
PIT200105010,28,R,B,H,browe001
PIT200105010,31,CS,1,2,ramia001
PIT200105010,34,R,2,H,felip001
PIT200105010,38,R,3,H,benam001
PIT200105010,38,R,2,H,aurir001
PIT200105010,38,R,1,H,bondb001
PIT200105010,44,R,B,H,riosa001
PIT200105010,51,R,B,H,wilsc003
PIT200105010,58,PO,3,H,bondb001
PIT200105010,65,R,2,H,felip001
PIT200105010,68,R,2,H,
PIT200105010,74,R,3,H,wilse001
PIT200105010,88,R,3,H,kendj001
PIT200105010,88,R,2,H,browe001
PIT200105020,3,R(UR)(NR),3,H,aurir001
PIT200105020,29,R,B,H,ramia001
PIT200105020,31,R,1,H,vandj001
PIT200105020,31,R,B,H,wilsc003
PIT200105020,35,R,3,H,mearp001
PIT200105020,40,R,1,H,aurir001
PIT200105020,40,R,B,H,bondb001
PIT200105020,46,R(UR),2,H,gileb002
PIT200105020,53,R,3,H,snowj001
PIT200105020,53,R,2,H,davir002
PIT200105020,53,R,B,H,riosa001
PIT200105020,79,R,3,H,snowj001
PIT200105020,91,R,B,H,gileb002
PIT200105030,2,R,1,H,martr003
PIT200105030,2,R,B,H,bondb001
PIT200105030,7,SB,2,3,browe001
PIT200105030,27,SB,1,2,davie001
PIT200105030,31,R,3,H,davie001
PIT200105030,34,R,B,H,ramia001
PIT200105030,39,PO,3,H,martr003
PIT200105030,45,R,1,H,andej002
PIT200105030,52,R,B,H,ramia001
PIT200105030,72,SB,1,2,gileb002
PIT200105030,74,R(UR),2,H,gileb002
PIT200105040,9,R(UR),2,H,gileb002
PIT200105040,21,R,B,H,heltt001
PIT200105040,35,R,3,H,walkt002
PIT200105040,36,R,3,H,peren001
PIT200105040,37,R,1,H,heltt001
PIT200105040,37,R,B,H,nortg001
PIT200105040,51,R,3,H,kendj001
PIT200105040,55,SB,1,2,walkl001
PIT200105040,62,R,3,H,mearp001
PIT200105040,68,R,3,H,gantr001
PIT200105040,68,R(NR),1,H,maynb001
PIT200105040,70,PO,3,H,hampm001
PIT200105040,71,SB,1,2,peren001
PIT200105040,72,R,2,H,peren001
PIT200105040,73,R,2,H,walkl001
PIT200105050,5,R,3,H,peren001
PIT200105050,11,R,3,H,belld001
PIT200105050,12,R,3,H,gileb002
PIT200105050,12,R,2,H,ramia001
PIT200105050,13,R,2,H,vandj001
PIT200105050,19,PO,1,1,pierj002
PIT200105050,24,R(UR),3,H,olivo001
PIT200105050,24,R,2,H,kendj001
PIT200105050,24,R,1,H,gileb002
PIT200105050,41,R,2,H,walkt002
PIT200105050,42,R,3,H,petrb001
PIT200105050,60,R,3,H,kendj001
PIT200105050,62,R,2,H,gileb002
PIT200105050,74,R,1,H,kendj001
PIT200105050,74,R,B,H,belld001
PIT200105050,81,DI,1,2,heltt001
PIT200105060,26,PO,B,2,shumt001
PIT200105060,31,CS,2,3,gileb002
PIT200105060,35,R,3,H,pierj002
PIT200105060,36,R,2,H,peren001
PIT200105060,45,R,2,H,mearp001
PIT200105060,45,R,1,H,wilsc003
PIT200105060,45,R,B,H,kendj001
PIT200105060,68,R,2,H,walkt002
PIT200105060,106,R,3,H,kendj001
PIT200105150,1,R,3,H,vinaf001
PIT200105150,13,R,2,H,lankr001
PIT200105150,21,SB,1,2,browe001
PIT200105150,22,R,3,H,browe001
PIT200105150,23,R,3,H,mearp001
PIT200105150,25,CS,1,2,
PIT200105150,26,R,B,H,pujoa001
PIT200105150,34,SB,1,2,vandj001
PIT200105150,64,R,3,H,paquc001
PIT200105150,67,R,2,H,edmoj001
PIT200105150,67,R,1,H,pujoa001
PIT200105150,67,R,B,H,bonib001
PIT200105150,76,R,1,H,robik002
PIT200105150,81,R,B,H,gileb002
PIT200105160,25,R,3,H,polap001
PIT200105160,25,R,1,H,edmoj001
PIT200105160,26,R,2,H,pujoa001
PIT200105160,33,CS,2,3,younk001
PIT200105160,40,PO,B,H,browe001
PIT200105170,6,R,2,H,browe001
PIT200105170,6,SB,2,3,browe001
PIT200105170,12,SB,1,2,drewj001
PIT200105170,13,R,3,H,drewj001
PIT200105170,13,R,B,H,lankr001
PIT200105170,28,R,3,H,edmoj001
PIT200105170,28,R,1,H,pujoa001
PIT200105170,28,R,B,H,drewj001
PIT200105170,39,PO(E),1,2,
PIT200105170,40,R(UR),3,H,
PIT200105170,50,R(UR)(NR),3,H,lankr001
PIT200105170,52,R,B,H,ramia001
PIT200105170,61,R,2,H,suttl001
PIT200105170,62,R,3,H,drewj001
PIT200105170,62,R,2,H,lankr001
PIT200105170,74,R,2,H,robik002
PIT200105170,76,R,3,H,polap001
PIT200105190,14,R,3,H,vandj001
PIT200105190,31,SB,1,2,gileb002
PIT200105190,34,R(UR),2,H,gileb002
PIT200105190,36,R(UR),3,H,vandj001
PIT200105190,45,R,3,H,kendj001
PIT200105190,45,R,2,H,gileb002
PIT200105190,57,R,3,H,kendj001
PIT200105190,57,PO,B,2,ramia001
PIT200105190,67,SB,1,2,browe001
PIT200105190,84,R,B,H,burnj001
PIT200105200,4,R,3,H,whitd001
PIT200105200,4,R,2,H,lorem001
PIT200105200,25,R,3,H,sexsr001
PIT200105200,29,R,3,H,houst001
PIT200105200,29,R,2,H,hernj001
PIT200105200,29,R,1,H,casar001
PIT200105200,29,R,B,H,whitd001
PIT200105200,45,R,3,H,younk001
PIT200105200,46,R,2,H,mearp001
PIT200105200,48,R,2,H,browe001
PIT200105200,79,R,3,H,vandj001
PIT200105200,79,R,2,H,younk001
PIT200105200,79,R,1,H,wilse001
PIT200105200,81,R,2,H,mearp001
PIT200105200,82,R,2,H,nunea001
PIT200105280,11,R,B,H,vandj001
PIT200105280,19,PO,2,H,smitc001
PIT200105280,30,PO(E),1,2,vandj001
PIT200105280,42,R,3,H,owene001
PIT200105280,45,R,2,H,floyc001
PIT200105280,46,R,2,H,johnc002
PIT200105280,46,R,1,H,lee-d002
PIT200105280,48,R,2,H,gonza002
PIT200105280,69,R,3,H,wilse001
PIT200105280,69,R(UR)(NR),2,H,gileb002
PIT200105280,74,R,3,H,ramia001
PIT200105280,74,R,2,H,mackr001
PIT200105280,77,R,2,H,younk001
PIT200105280,77,R,1,H,barka001
PIT200105280,77,R,B,H,mearp001
PIT200105280,81,CS,1,2,browe001
PIT200105290,19,CS,1,2,kendj001
PIT200105290,26,R,3,H,castl001
PIT200105290,27,R,3,H,owene001
PIT200105290,44,SB,2,3,floyc001
PIT200105290,54,SB,1,2,castl001
PIT200105290,57,R,3,H,castl001
PIT200105290,67,R,B,H,gonza002
PIT200105290,74,R,B,H,floyc001
PIT200105300,2,R,2,H,castl001
PIT200105300,2,R,B,H,floyc001
PIT200105300,37,R,2,H,
PIT200105300,38,R,2,H,schmj001
PIT200105300,38,R,1,H,kendj001
PIT200105300,39,R,2,H,vandj001
PIT200105300,40,R,2,H,gileb002
PIT200105300,57,R,B,H,johnc002
PIT200105300,62,R,2,H,lee-d002
PIT200105300,62,R,1,H,gonza002
PIT200105300,84,R,3,H,lee-d002
PIT200105300,91,R,B,H,gileb002
PIT200105300,98,R,3,H,wilsp002
PIT200105300,102,R,3,H,lowem001
PIT200105300,103,R,3,H,johnc002
PIT200105300,110,R,B,H,mackr001
PIT200106010,6,R,B,H,jonec004
PIT200106010,30,R,B,H,bakop001
PIT200106010,37,R,2,H,furcr001
PIT200106010,38,R,2,H,jonea002
PIT200106010,43,R,3,H,jonec004
PIT200106010,53,R,B,H,vandj001
PIT200106031,11,R,3,H,jordb001
PIT200106031,22,R,3,H,jonea002
PIT200106031,23,R,3,H,jonec004
PIT200106031,24,R,3,H,jordb001
PIT200106031,24,R,2,H,martd002
PIT200106031,27,R,2,H,lopej001
PIT200106031,28,R,3,H,brogr001
PIT200106031,28,R,2,H,glavt001
PIT200106031,41,R,3,H,younk001
PIT200106031,49,R,2,H,brogr001
PIT200106031,56,R,B,H,jonea002
PIT200106031,67,R,3,H,mearp001
PIT200106031,68,R,3,H,browe001
PIT200106031,68,R,2,H,kendj001
PIT200106031,84,R,2,H,jonec004
PIT200106031,91,R(UR)(NR),2,H,kendj001
PIT200106031,92,R(UR),3,H,gileb002
PIT200106031,92,R(UR),2,H,ramia001
PIT200106032,9,R,2,H,jonec004
PIT200106032,18,SB,1,2,furcr001
PIT200106032,20,R,3,H,veraq001
PIT200106032,21,SB,2,3,furcr001
PIT200106032,21,SB,1,2,jonea002
PIT200106032,22,R,3,H,furcr001
PIT200106032,22,R,2,H,jonea002
PIT200106032,28,R,B,H,gilkb001
PIT200106032,31,R,3,H,helmw001
PIT200106032,33,R,3,H,veraq001
PIT200106032,36,R,B,H,ramia001
PIT200106032,45,R,3,H,wilsc003
PIT200106032,60,R,2,H,
PIT200106032,77,R(UR)(NR),3,H,nunea001
PIT200106150,6,R,1,H,wilsj002
PIT200106150,6,R,B,H,gileb002
PIT200106150,15,PO,3,H,mackr001
PIT200106150,16,R,2,H,belld001
PIT200106150,25,R,2,H,gileb002
PIT200106150,27,R,3,H,ramia001
PIT200106150,30,R,3,H,mackr001
PIT200106150,37,SB,1,2,kendj001
PIT200106150,45,R,3,H,diaze002
PIT200106150,46,R,3,H,vizqo001
PIT200106150,47,SB,1,2,
PIT200106150,77,SB,1,2,alomr001
PIT200106150,78,R,2,H,alomr001
PIT200106150,86,SB,1,2,nunea001
PIT200106160,2,R,2,H,vizqo001
PIT200106160,3,R,1,H,alomr001
PIT200106160,3,R,B,H,gonzj002
PIT200106160,19,PO,1,3,gonzj002
PIT200106160,21,R,2,H,younk001
PIT200106160,24,R,3,H,mearp001
PIT200106160,44,R,3,H,younk001
PIT200106160,44,R,2,H,mearp001
PIT200106160,76,R,3,H,wilsj002
PIT200106160,80,SB,1,2,kendj001
PIT200106160,81,CS,2,3,kendj001
PIT200106160,82,R,B,H,wilsc003
PIT200106160,88,R,3,H,loftk001
PIT200106170,53,PO,B,3,loftk001
PIT200106170,62,SB,2,3,alomr001
PIT200106170,68,R,1,H,gileb002
PIT200106190,7,R,3,H,belld001
PIT200106190,7,R,2,H,wilsj002
PIT200106190,11,R,B,H,lee-t002
PIT200106190,18,R,2,H,mearp001
PIT200106190,18,R,B,H,belld001
PIT200106190,22,R,3,H,gland001
PIT200106190,26,R,2,H,gileb002
PIT200106190,40,R,3,H,beimj001
PIT200106190,45,R,2,H,rollj001
PIT200106190,46,R,2,H,abreb001
PIT200106190,55,R,3,H,mearp001
PIT200106190,55,PO,2,H,osikk001
PIT200106190,67,R,1,H,ramia001
PIT200106190,72,R,3,H,abreb001
PIT200106200,10,R,2,H,lee-t002
PIT200106200,11,R,2,H,andem003
PIT200106200,12,R,2,H,estrj001
PIT200106200,35,R,3,H,gland001
PIT200106200,36,R,2,H,rollj001
PIT200106200,36,R,1,H,abreb001
PIT200106200,44,CS,1,2,andem003
PIT200106200,48,R(UR),3,H,daalo001
PIT200106200,53,R,3,H,browe001
PIT200106200,54,R(UR),2,H,belld001
PIT200106200,54,R(UR),1,H,wilsj002
PIT200106200,55,R,2,H,kendj001
PIT200106200,55,R,B,H,gileb002
PIT200106200,58,CS,1,2,younk001
PIT200106200,87,PO,3,H,andem003
PIT200106200,88,R,2,H,huntb002
PIT200106200,94,SB,1,2,nunea001
PIT200106200,102,R,3,H,roles001
PIT200106210,3,SB,1,2,rollj001
PIT200106210,4,SB,2,3,rollj001
PIT200106210,23,R,3,H,wilsc003
PIT200106210,23,R(UR),2,H,andej002
PIT200106210,23,PO,1,H,nunea001
PIT200106210,28,R,3,H,
PIT200106210,29,R,2,H,roles001
PIT200106210,33,R,3,H,gileb002
PIT200106210,44,R,2,H,abreb001
PIT200106210,44,SB,2,3,abreb001
PIT200106210,44,SB,1,2,roles001
PIT200106210,46,R,3,H,roles001
PIT200106210,47,CS,1,2,lee-t002
PIT200106210,78,R(NR),3,H,peret003
PIT200106210,79,R(UR),1,H,andem003
PIT200106210,80,PO,3,H,rollj001
PIT200106220,6,R,1,H,wilsj002
PIT200106220,6,R,B,H,gileb002
