game_id,var,value
ANA200106250,pitches,pitches
ANA200106250,oscorer,munse701
ANA200106250,temp,78
ANA200106250,winddir,ltor
ANA200106250,windspeed,4
ANA200106250,fieldcond,unknown
ANA200106250,precip,unknown
ANA200106250,sky,sunny
ANA200106250,timeofgame,204
ANA200106250,attendance,17076
ANA200106250,wp,ortir002
ANA200106250,lp,rogek001
ANA200106250,save,
ANA200106250,hometeam_score,11
ANA200106250,awayteam_score,5
ANA200106260,visteam,TEX
ANA200106260,hometeam,ANA
ANA200106260,site,ANA01
ANA200106260,date,6/26/01
ANA200106260,number,0
ANA200106260,starttime,7:06PM
ANA200106260,daynight,night
ANA200106260,usedh,TRUE
ANA200106260,umphome,marsr901
ANA200106260,ump1b,wendh902
ANA200106260,ump2b,wolfj901
ANA200106260,ump3b,herna901
ANA200106260,howscored,park
ANA200106260,pitches,pitches
ANA200106260,oscorer,munse701
ANA200106260,temp,77
ANA200106260,winddir,rtol
ANA200106260,windspeed,7
ANA200106260,fieldcond,unknown
ANA200106260,precip,unknown
ANA200106260,sky,sunny
ANA200106260,timeofgame,218
ANA200106260,attendance,17250
ANA200106260,wp,zimmj001
ANA200106260,lp,lukam001
ANA200106260,save,
ANA200106260,hometeam_score,1
ANA200106260,awayteam_score,8
ANA200106270,visteam,TEX
ANA200106270,hometeam,ANA
ANA200106270,site,ANA01
ANA200106270,date,6/27/01
ANA200106270,number,0
ANA200106270,starttime,7:05PM
ANA200106270,daynight,night
ANA200106270,usedh,TRUE
ANA200106270,umphome,wendh902
ANA200106270,ump1b,wolfj901
ANA200106270,ump2b,herna901
ANA200106270,ump3b,marsr901
ANA200106270,howscored,park
ANA200106270,pitches,pitches
ANA200106270,oscorer,munse701
ANA200106270,temp,80
ANA200106270,winddir,ltor
ANA200106270,windspeed,4
ANA200106270,fieldcond,unknown
ANA200106270,precip,unknown
ANA200106270,sky,sunny
ANA200106270,timeofgame,172
ANA200106270,attendance,17302
ANA200106270,wp,washj001
ANA200106270,lp,david002
ANA200106270,save,perct001
ANA200106270,hometeam_score,4
ANA200106270,awayteam_score,2
ANA200106280,visteam,TEX
ANA200106280,hometeam,ANA
ANA200106280,site,ANA01
ANA200106280,date,6/28/01
ANA200106280,number,0
ANA200106280,starttime,7:07PM
ANA200106280,daynight,night
ANA200106280,usedh,TRUE
ANA200106280,umphome,barrt901
ANA200106280,ump1b,marqa901
ANA200106280,ump2b,ripps901
ANA200106280,ump3b,wintm901
ANA200106280,howscored,park
ANA200106280,pitches,pitches
ANA200106280,oscorer,munse701
ANA200106280,temp,77
ANA200106280,winddir,ltor
ANA200106280,windspeed,6
ANA200106280,fieldcond,unknown
ANA200106280,precip,unknown
ANA200106280,sky,sunny
ANA200106280,timeofgame,170
ANA200106280,attendance,17951
ANA200106280,wp,olivd001
ANA200106280,lp,rappp001
ANA200106280,save,zimmj001
ANA200106280,hometeam_score,3
ANA200106280,awayteam_score,6
ANA200106290,visteam,SEA
ANA200106290,hometeam,ANA
ANA200106290,site,ANA01
ANA200106290,date,6/29/01
ANA200106290,number,0
ANA200106290,starttime,7:07PM
ANA200106290,daynight,night
ANA200106290,usedh,TRUE
ANA200106290,umphome,marqa901
ANA200106290,ump1b,ripps901
ANA200106290,ump2b,wintm901
ANA200106290,ump3b,barrt901
ANA200106290,howscored,park
ANA200106290,pitches,pitches
ANA200106290,oscorer,munse701
ANA200106290,temp,79
ANA200106290,winddir,ltor
ANA200106290,windspeed,5
ANA200106290,fieldcond,unknown
ANA200106290,precip,unknown
ANA200106290,sky,sunny
ANA200106290,timeofgame,171
ANA200106290,attendance,40822
ANA200106290,wp,moyej001
ANA200106290,lp,schos001
ANA200106290,save,
ANA200106290,hometeam_score,5
ANA200106290,awayteam_score,9
ANA200106300,visteam,SEA
ANA200106300,hometeam,ANA
ANA200106300,site,ANA01
ANA200106300,date,6/30/01
ANA200106300,number,0
ANA200106300,starttime,12:16PM
ANA200106300,daynight,day
ANA200106300,usedh,TRUE
ANA200106300,umphome,ripps901
ANA200106300,ump1b,wintm901
ANA200106300,ump2b,barrt901
ANA200106300,ump3b,marqa901
ANA200106300,howscored,park
ANA200106300,pitches,pitches
ANA200106300,oscorer,munse701
ANA200106300,temp,80
ANA200106300,winddir,tocf
ANA200106300,windspeed,8
ANA200106300,fieldcond,unknown
ANA200106300,precip,unknown
ANA200106300,sky,sunny
ANA200106300,timeofgame,174
ANA200106300,attendance,27784
ANA200106300,wp,stard001
ANA200106300,lp,ortir002
ANA200106300,save,sasak001
ANA200106300,hometeam_score,3
ANA200106300,awayteam_score,5
ANA200107010,visteam,SEA
ANA200107010,hometeam,ANA
ANA200107010,site,ANA01
ANA200107010,date,7/1/01
ANA200107010,number,0
ANA200107010,starttime,5:05PM
ANA200107010,daynight,night
ANA200107010,usedh,TRUE
ANA200107010,umphome,wintm901
ANA200107010,ump1b,barrt901
ANA200107010,ump2b,marqa901
ANA200107010,ump3b,ripps901
ANA200107010,howscored,park
ANA200107010,pitches,pitches
ANA200107010,oscorer,munse701
ANA200107010,temp,78
ANA200107010,winddir,ltor
ANA200107010,windspeed,3
ANA200107010,fieldcond,unknown
ANA200107010,precip,unknown
ANA200107010,sky,sunny
ANA200107010,timeofgame,176
ANA200107010,attendance,28887
ANA200107010,wp,garcf002
ANA200107010,lp,wisem001
ANA200107010,save,
ANA200107010,hometeam_score,0
ANA200107010,awayteam_score,5
ANA200107120,visteam,ARI
ANA200107120,hometeam,ANA
ANA200107120,site,ANA01
ANA200107120,date,7/12/01
ANA200107120,number,0
ANA200107120,starttime,7:08PM
ANA200107120,daynight,night
ANA200107120,usedh,TRUE
ANA200107120,umphome,everm901
ANA200107120,ump1b,shulj901
ANA200107120,ump2b,reynj901
ANA200107120,ump3b,roe-r901
ANA200107120,howscored,park
ANA200107120,pitches,pitches
ANA200107120,oscorer,munse701
ANA200107120,temp,77
ANA200107120,winddir,ltor
ANA200107120,windspeed,3
ANA200107120,fieldcond,unknown
ANA200107120,precip,unknown
ANA200107120,sky,sunny
ANA200107120,timeofgame,134
ANA200107120,attendance,18724
ANA200107120,wp,schos001
ANA200107120,lp,andeb002
ANA200107120,save,perct001
ANA200107120,hometeam_score,4
ANA200107120,awayteam_score,0
ANA200107130,visteam,ARI
ANA200107130,hometeam,ANA
ANA200107130,site,ANA01
ANA200107130,date,7/13/01
ANA200107130,number,0
ANA200107130,starttime,7:06PM
ANA200107130,daynight,night
ANA200107130,usedh,TRUE
ANA200107130,umphome,shulj901
ANA200107130,ump1b,reynj901
ANA200107130,ump2b,roe-r901
ANA200107130,ump3b,everm901
ANA200107130,howscored,park
ANA200107130,pitches,pitches
ANA200107130,oscorer,munse701
ANA200107130,temp,76
ANA200107130,winddir,ltor
ANA200107130,windspeed,8
ANA200107130,fieldcond,unknown
ANA200107130,precip,unknown
ANA200107130,sky,sunny
ANA200107130,timeofgame,143
ANA200107130,attendance,32777
ANA200107130,wp,schic002
ANA200107130,lp,valdi001
ANA200107130,save,
ANA200107130,hometeam_score,2
ANA200107130,awayteam_score,6
ANA200107140,visteam,ARI
ANA200107140,hometeam,ANA
ANA200107140,site,ANA01
ANA200107140,date,7/14/01
ANA200107140,number,0
ANA200107140,starttime,7:07PM
ANA200107140,daynight,night
ANA200107140,usedh,TRUE
ANA200107140,umphome,reynj901
ANA200107140,ump1b,roe-r901
ANA200107140,ump2b,everm901
ANA200107140,ump3b,shulj901
ANA200107140,howscored,park
ANA200107140,pitches,pitches
ANA200107140,oscorer,munse701
ANA200107140,temp,72
ANA200107140,winddir,ltor
ANA200107140,windspeed,8
ANA200107140,fieldcond,unknown
ANA200107140,precip,unknown
ANA200107140,sky,sunny
ANA200107140,timeofgame,195
ANA200107140,attendance,30044
ANA200107140,wp,prinb001
ANA200107140,lp,perct001
ANA200107140,save,kim-b001
ANA200107140,hometeam_score,5
ANA200107140,awayteam_score,7
ANA200107150,visteam,SDN
ANA200107150,hometeam,ANA
ANA200107150,site,ANA01
ANA200107150,date,7/15/01
ANA200107150,number,0
ANA200107150,starttime,5:09PM
ANA200107150,daynight,night
ANA200107150,usedh,TRUE
ANA200107150,umphome,roe-r901
ANA200107150,ump1b,everm901
ANA200107150,ump2b,shulj901
ANA200107150,ump3b,reynj901
ANA200107150,howscored,park
ANA200107150,pitches,pitches
ANA200107150,oscorer,munse701
ANA200107150,temp,70
ANA200107150,winddir,ltor
ANA200107150,windspeed,7
ANA200107150,fieldcond,unknown
ANA200107150,precip,unknown
ANA200107150,sky,sunny
ANA200107150,timeofgame,149
ANA200107150,attendance,31536
ANA200107150,wp,lawrb001
ANA200107150,lp,ortir002
ANA200107150,save,
ANA200107150,hometeam_score,1
ANA200107150,awayteam_score,5
ANA200107160,visteam,SDN
ANA200107160,hometeam,ANA
ANA200107160,site,ANA01
ANA200107160,date,7/16/01
ANA200107160,number,0
ANA200107160,starttime,7:07PM
ANA200107160,daynight,night
ANA200107160,usedh,TRUE
ANA200107160,umphome,tscht901
ANA200107160,ump1b,davig901
ANA200107160,ump2b,katzt901
ANA200107160,ump3b,carlm901
ANA200107160,howscored,park
ANA200107160,pitches,pitches
ANA200107160,oscorer,munse701
ANA200107160,temp,73
ANA200107160,winddir,ltor
ANA200107160,windspeed,5
ANA200107160,fieldcond,unknown
ANA200107160,precip,unknown
ANA200107160,sky,sunny
ANA200107160,timeofgame,196
ANA200107160,attendance,19456
ANA200107160,wp,webeb001
ANA200107160,lp,tollb001
ANA200107160,save,perct001
ANA200107160,hometeam_score,7
ANA200107160,awayteam_score,4
ANA200107170,visteam,SDN
ANA200107170,hometeam,ANA
ANA200107170,site,ANA01
ANA200107170,date,7/17/01
ANA200107170,number,0
ANA200107170,starttime,1:08PM
ANA200107170,daynight,day
ANA200107170,usedh,TRUE
ANA200107170,umphome,davig901
ANA200107170,ump1b,katzt901
ANA200107170,ump2b,carlm901
ANA200107170,ump3b,tscht901
ANA200107170,howscored,park
ANA200107170,pitches,pitches
ANA200107170,oscorer,munse701
ANA200107170,temp,79
ANA200107170,winddir,ltor
ANA200107170,windspeed,5
ANA200107170,fieldcond,unknown
ANA200107170,precip,unknown
ANA200107170,sky,sunny
ANA200107170,timeofgame,204
ANA200107170,attendance,30181
ANA200107170,wp,levia001
ANA200107170,lp,davet001
ANA200107170,save,
ANA200107170,hometeam_score,7
ANA200107170,awayteam_score,7
ANA200107240,visteam,TBA
ANA200107240,hometeam,ANA
ANA200107240,site,ANA01
ANA200107240,date,7/24/01
ANA200107240,number,0
ANA200107240,starttime,7:07PM
ANA200107240,daynight,night
ANA200107240,usedh,TRUE
ANA200107240,umphome,joycj901
ANA200107240,ump1b,millb901
ANA200107240,ump2b,timmt901
ANA200107240,ump3b,craft901
ANA200107240,howscored,park
ANA200107240,pitches,pitches
ANA200107240,oscorer,munse701
ANA200107240,temp,68
ANA200107240,winddir,ltor
ANA200107240,windspeed,4
ANA200107240,fieldcond,unknown
ANA200107240,precip,unknown
ANA200107240,sky,sunny
ANA200107240,timeofgame,157
ANA200107240,attendance,16131
ANA200107240,wp,washj001
ANA200107240,lp,kennj001
ANA200107240,save,levia001
ANA200107240,hometeam_score,9
ANA200107240,awayteam_score,6
ANA200107250,visteam,TBA
ANA200107250,hometeam,ANA
ANA200107250,site,ANA01
ANA200107250,date,7/25/01
ANA200107250,number,0
ANA200107250,starttime,7:06PM
ANA200107250,daynight,night
ANA200107250,usedh,TRUE
ANA200107250,umphome,millb901
ANA200107250,ump1b,timmt901
ANA200107250,ump2b,craft901
ANA200107250,ump3b,joycj901
ANA200107250,howscored,park
ANA200107250,pitches,pitches
ANA200107250,oscorer,munse701
ANA200107250,temp,72
ANA200107250,winddir,ltor
ANA200107250,windspeed,4
ANA200107250,fieldcond,unknown
ANA200107250,precip,unknown
ANA200107250,sky,sunny
ANA200107250,timeofgame,137
ANA200107250,attendance,15718
ANA200107250,wp,wilsp001
ANA200107250,lp,wisem001
ANA200107250,save,yan-e001
ANA200107250,hometeam_score,0
ANA200107250,awayteam_score,3
ANA200107260,visteam,TBA
ANA200107260,hometeam,ANA
ANA200107260,site,ANA01
ANA200107260,date,7/26/01
ANA200107260,number,0
ANA200107260,starttime,7:07PM
ANA200107260,daynight,night
ANA200107260,usedh,TRUE
ANA200107260,umphome,timmt901
ANA200107260,ump1b,craft901
ANA200107260,ump2b,joycj901
ANA200107260,ump3b,millb901
ANA200107260,howscored,park
ANA200107260,pitches,pitches
ANA200107260,oscorer,munse701
ANA200107260,temp,70
ANA200107260,winddir,ltor
ANA200107260,windspeed,5
ANA200107260,fieldcond,unknown
ANA200107260,precip,unknown
ANA200107260,sky,sunny
ANA200107260,timeofgame,149
ANA200107260,attendance,15782
ANA200107260,wp,ortir002
ANA200107260,lp,ruper001
ANA200107260,save,perct001
ANA200107260,hometeam_score,5
ANA200107260,awayteam_score,3
ANA200107270,visteam,BAL
ANA200107270,hometeam,ANA
ANA200107270,site,ANA01
ANA200107270,date,7/27/01
ANA200107270,number,0
ANA200107270,starttime,7:07PM
ANA200107270,daynight,night
ANA200107270,usedh,TRUE
ANA200107270,umphome,nelsj901
ANA200107270,ump1b,phild901
ANA200107270,ump2b,cousd901
ANA200107270,ump3b,brinj901
ANA200107270,howscored,park
ANA200107270,pitches,pitches
ANA200107270,oscorer,munse701
ANA200107270,temp,73
ANA200107270,winddir,ltor
ANA200107270,windspeed,5
ANA200107270,fieldcond,unknown
ANA200107270,precip,unknown
ANA200107270,sky,sunny
ANA200107270,timeofgame,193
ANA200107270,attendance,39616
ANA200107270,wp,tromm001
ANA200107270,lp,levia001
ANA200107270,save,groob001
ANA200107270,hometeam_score,3
ANA200107270,awayteam_score,4
ANA200107280,visteam,BAL
ANA200107280,hometeam,ANA
ANA200107280,site,ANA01
ANA200107280,date,7/28/01
ANA200107280,number,0
ANA200107280,starttime,7:07PM
ANA200107280,daynight,night
ANA200107280,usedh,TRUE
ANA200107280,umphome,phild901
ANA200107280,ump1b,cousd901
ANA200107280,ump2b,brinj901
ANA200107280,ump3b,nelsj901
ANA200107280,howscored,park
ANA200107280,pitches,pitches
ANA200107280,oscorer,munse701
ANA200107280,temp,73
ANA200107280,winddir,ltor
ANA200107280,windspeed,6
ANA200107280,fieldcond,unknown
ANA200107280,precip,unknown
ANA200107280,sky,sunny
ANA200107280,timeofgame,197
ANA200107280,attendance,39261
ANA200107280,wp,webeb001
ANA200107280,lp,kohlr001
ANA200107280,save,perct001
ANA200107280,hometeam_score,6
ANA200107280,awayteam_score,3
ANA200107290,visteam,BAL
ANA200107290,hometeam,ANA
ANA200107290,site,ANA01
ANA200107290,date,7/29/01
ANA200107290,number,0
ANA200107290,starttime,5:10PM
ANA200107290,daynight,night
ANA200107290,usedh,TRUE
ANA200107290,umphome,cousd901
ANA200107290,ump1b,brinj901
ANA200107290,ump2b,nelsj901
ANA200107290,ump3b,phild901
ANA200107290,howscored,park
ANA200107290,pitches,pitches
ANA200107290,oscorer,munse701
ANA200107290,temp,78
ANA200107290,winddir,ltor
ANA200107290,windspeed,5
ANA200107290,fieldcond,unknown
ANA200107290,precip,unknown
ANA200107290,sky,sunny
ANA200107290,timeofgame,155
ANA200107290,attendance,35053
ANA200107290,wp,mercj001
ANA200107290,lp,valdi001
ANA200107290,save,groob001
ANA200107290,hometeam_score,0
ANA200107290,awayteam_score,1
ANA200108070,visteam,CHA
ANA200108070,hometeam,ANA
ANA200108070,site,ANA01
ANA200108070,date,8/7/01
ANA200108070,number,0
ANA200108070,starttime,7:05PM
ANA200108070,daynight,night
ANA200108070,usedh,TRUE
ANA200108070,umphome,laynj901
ANA200108070,ump1b,monte901
ANA200108070,ump2b,randt901
ANA200108070,ump3b,schrp901
ANA200108070,howscored,park
ANA200108070,pitches,pitches
ANA200108070,oscorer,munse701
ANA200108070,temp,80
ANA200108070,winddir,ltor
ANA200108070,windspeed,5
ANA200108070,fieldcond,unknown
ANA200108070,precip,unknown
ANA200108070,sky,cloudy
ANA200108070,timeofgame,156
ANA200108070,attendance,18498
ANA200108070,wp,rappp001
ANA200108070,lp,wellk001
ANA200108070,save,
ANA200108070,hometeam_score,9
ANA200108070,awayteam_score,2
ANA200108080,visteam,CHA
ANA200108080,hometeam,ANA
ANA200108080,site,ANA01
ANA200108080,date,8/8/01
ANA200108080,number,0
ANA200108080,starttime,7:07PM
ANA200108080,daynight,night
ANA200108080,usedh,TRUE
ANA200108080,umphome,monte901
ANA200108080,ump1b,randt901
ANA200108080,ump2b,schrp901
ANA200108080,ump3b,laynj901
ANA200108080,howscored,park
ANA200108080,pitches,pitches
ANA200108080,oscorer,munse701
ANA200108080,temp,77
ANA200108080,winddir,ltor
ANA200108080,windspeed,3
ANA200108080,fieldcond,unknown
ANA200108080,precip,unknown
ANA200108080,sky,cloudy
ANA200108080,timeofgame,162
ANA200108080,attendance,18864
ANA200108080,wp,buehm001
ANA200108080,lp,washj001
ANA200108080,save,
ANA200108080,hometeam_score,1
ANA200108080,awayteam_score,15
ANA200108090,visteam,CHA
ANA200108090,hometeam,ANA
ANA200108090,site,ANA01
ANA200108090,date,8/9/01
ANA200108090,number,0
ANA200108090,starttime,7:06PM
ANA200108090,daynight,night
ANA200108090,usedh,TRUE
ANA200108090,umphome,randt901
ANA200108090,ump1b,schrp901
ANA200108090,ump2b,laynj901
ANA200108090,ump3b,monte901
ANA200108090,howscored,park
ANA200108090,pitches,pitches
ANA200108090,oscorer,munse701
ANA200108090,temp,76
ANA200108090,winddir,ltor
ANA200108090,windspeed,5
ANA200108090,fieldcond,unknown
ANA200108090,precip,unknown
ANA200108090,sky,sunny
ANA200108090,timeofgame,138
ANA200108090,attendance,17896
ANA200108090,wp,valdi001
ANA200108090,lp,lowes001
ANA200108090,save,perct001
ANA200108090,hometeam_score,3
ANA200108090,awayteam_score,1
ANA200108100,visteam,TOR
ANA200108100,hometeam,ANA
ANA200108100,site,ANA01
ANA200108100,date,8/10/01
ANA200108100,number,0
ANA200108100,starttime,7:07PM
ANA200108100,daynight,night
ANA200108100,usedh,TRUE
ANA200108100,umphome,wolfj901
ANA200108100,ump1b,herna901
ANA200108100,ump2b,marsr901
ANA200108100,ump3b,wendh902
ANA200108100,howscored,park
ANA200108100,pitches,pitches
ANA200108100,oscorer,munse701
ANA200108100,temp,78
ANA200108100,winddir,tolf
ANA200108100,windspeed,10
ANA200108100,fieldcond,unknown
ANA200108100,precip,unknown
ANA200108100,sky,sunny
ANA200108100,timeofgame,185
ANA200108100,attendance,30484
ANA200108100,wp,schos001
ANA200108100,lp,lyonb003
ANA200108100,save,perct001
ANA200108100,hometeam_score,8
ANA200108100,awayteam_score,3
ANA200108110,visteam,TOR
ANA200108110,hometeam,ANA
ANA200108110,site,ANA01
ANA200108110,date,8/11/01
ANA200108110,number,0
ANA200108110,starttime,7:06PM
ANA200108110,daynight,night
ANA200108110,usedh,TRUE
ANA200108110,umphome,herna901
ANA200108110,ump1b,marsr901
ANA200108110,ump2b,wendh902
ANA200108110,ump3b,wolfj901
ANA200108110,howscored,park
ANA200108110,pitches,pitches
ANA200108110,oscorer,munse701
ANA200108110,temp,73
ANA200108110,winddir,ltor
ANA200108110,windspeed,4
ANA200108110,fieldcond,unknown
ANA200108110,precip,unknown
ANA200108110,sky,sunny
ANA200108110,timeofgame,220
ANA200108110,attendance,27927
ANA200108110,wp,plesd001
ANA200108110,lp,levia001
ANA200108110,save,kochb001
ANA200108110,hometeam_score,6
ANA200108110,awayteam_score,7
ANA200108120,visteam,TOR
ANA200108120,hometeam,ANA
ANA200108120,site,ANA01
ANA200108120,date,8/12/01
ANA200108120,number,0
ANA200108120,starttime,5:05PM
ANA200108120,daynight,night
ANA200108120,usedh,TRUE
ANA200108120,umphome,marsr901
ANA200108120,ump1b,wendh902
ANA200108120,ump2b,wolfj901
ANA200108120,ump3b,herna901
ANA200108120,howscored,park
ANA200108120,pitches,pitches
ANA200108120,oscorer,munse701
ANA200108120,temp,81
ANA200108120,winddir,ltor
ANA200108120,windspeed,3
ANA200108120,fieldcond,unknown
ANA200108120,precip,unknown
ANA200108120,sky,sunny
